"filename", "language", "TypeScript", "Vue", "SCSS", "Markdown", "comment", "blank", "total"
"/Users/peaker/dev/kitchen-app/backoffice/src/stores/supplier_2/types.ts", "TypeScript", 34, 0, 0, 0, 7, 9, 50
"/Users/peaker/dev/kitchen-app/backoffice/src/styles/main.scss", "SCSS", 0, 0, 372, 0, 53, 51, 476
"/Users/peaker/dev/kitchen-app/backoffice/src/styles/variables.scss", "SCSS", 0, 0, 142, 0, 45, 29, 216
"/Users/peaker/dev/kitchen-app/backoffice/src/types/auth.ts", "TypeScript", -38, 0, 0, 0, -1, -8, -47
"/Users/peaker/dev/kitchen-app/backoffice/src/utils/debugger.ts", "TypeScript", 283, 0, 0, 0, 47, 58, 388
"/Users/peaker/dev/kitchen-app/backoffice/src/utils/quantityFormatter.ts", "TypeScript", 0, 0, 0, 0, 1, 0, 1
"/Users/peaker/dev/kitchen-app/backoffice/src/views/LoginView.vue", "Vue", 0, -65, 0, 0, -1, -13, -79
"/Users/peaker/dev/kitchen-app/backoffice/src/views/NotFoundView.vue", "Vue", 0, 92, 0, 0, 5, 14, 111
"/Users/peaker/dev/kitchen-app/backoffice/src/views/auth/LoginView.vue", "Vue", 0, 222, 0, 0, 4, 53, 279
"/Users/peaker/dev/kitchen-app/backoffice/src/views/auth/UnauthorizedView.vue", "Vue", 0, 41, 0, 0, 1, 10, 52
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/PosMainView.vue", "Vue", 0, 438, 0, 0, 8, 71, 517
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/components/ConfirmDialog.vue", "Vue", 0, 111, 0, 0, 4, 18, 133
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/components/PaymentDialog.vue", "Vue", 0, 289, 0, 0, 10, 50, 349
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/components/PaymentSection.vue", "Vue", 0, 289, 0, 0, 10, 50, 349
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/components/PosNavigationMenu.vue", "Vue", 0, 335, 0, 0, 7, 61, 403
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/menu/MenuSection.vue", "Vue", 0, 331, 0, 0, 9, 48, 388
"/Users/peaker/dev/kitchen-app/backoffice/src/views/pos/menu/components/CategoryCard.vue", "Vue", 0, 174, 0, 0, 4, 37, 215
